category,name,price,original_price,stock_status,url
Keyboard,Ant Esports WKM33 Wireless Keyboard and Mouse Combo (Cherry Red) (WKM33-CHERRY-RED),1585.0,3999.0,In Stock,https://www.pcstudio.in/product/ant-esports-wkm33-wireless-keyboard-and-mouse-combo-cherry-red/
Keyboard,Ant Esports WKM44 Wireless Keyboard and Mouse Combo (Blue) (WKM44-BLUE),1650.0,4299.0,In Stock,https://www.pcstudio.in/product/ant-esports-wkm44-wireless-keyboard-and-mouse-combo-blue/
Keyboard,Ant Esports WKM44 Wireless Keyboard and Mouse Combo (Brown) (WKM44-BROWN),1650.0,4299.0,In Stock,https://www.pcstudio.in/product/ant-esports-wkm44-wireless-keyboard-and-mouse-combo-brown/
Keyboard,Corsair K60 Pro Mechanical Gaming Keyboard - Red Led (Ch-910D029-Na),7550.0,8500.0,In Stock,https://www.pcstudio.in/product/corsair-k60-pro-mechanical-gaming-keyboard-red-led/
Keyboard,Corsair K60 Rgb Pro Mechanical Gaming Keyboard (Ch-910D019-Na),8300.0,,In Stock,https://www.pcstudio.in/product/corsair-k60-rgb-pro-mechanical-gaming-keyboard/
Keyboard,Cosmic Byte Cb Gk 16 Firefly RgbB TenKeyless Keyboard With Outemu Blue Switch (CB-GK-16),2290.0,4999.0,In Stock,https://www.pcstudio.in/product/cosmic-byte-cb-gk-16-firefly-rgbb-tenkeyless-keyboard-with-outemu-blue-switch/
Keyboard,Cosmic Byte Pandora Tkl Mechanical Keyboard With Outemu Blue Switches And Rainbow Led (CB-GK-25),1590.0,2999.0,In Stock,https://www.pcstudio.in/product/cosmic-byte-pandora-tkl-mechanical-keyboard-with-outemu-blue-switches-and-rainbow-led/
Keyboard,Cosmic Byte Pandora Tkl Mechanical Outemu Red Switches Keyboard (CB-GK-26),1590.0,2999.0,In Stock,https://www.pcstudio.in/product/cosmic-byte-pandora-tkl-mechanical-outemu-red-switches-keyboard/
Keyboard,Cosmic Byte Vanth With Outemu Red Switches And Rainbow Led Mechanical Keyboard (CB-GK-28),1790.0,3299.0,In Stock,https://www.pcstudio.in/product/cosmic-byte-vanth-with-outemu-red-switches-and-rainbow-led-mechanical-keyboard-cb-gk-28/
Keyboard,Dell KB216 Multimedia Wired Keyboard (KB216),630.0,700.0,In Stock,https://www.pcstudio.in/product/dell-kb216-multimedia-wired-keyboard/
Keyboard,Dell KM5221W Pro Wireless Keyboard and Mouse (KM5221W),2500.0,3499.0,In Stock,https://www.pcstudio.in/product/dell-km5221w-pro-wireless-keyboard-and-mouse/
Keyboard,Dell Wireless Keyboard And Mouse Combo International English (Km3322W),1900.0,2499.0,In Stock,https://www.pcstudio.in/product/dell-wireless-keyboard-and-mouse-combo-international-english/
Keyboard,EVM EnClaw 9027 Gaming Keyboard and Mouse Combo (Black) (WDKM-612-BLACK-GREY),1550.0,2999.0,In Stock,https://www.pcstudio.in/product/evm-enclaw-9027-gaming-keyboard-and-mouse-combo-black/
Keyboard,EVM EnClaw 9027 Gaming Keyboard and Mouse Combo (White) (WDKM-612-SILVER-WHITE),1550.0,2999.0,In Stock,https://www.pcstudio.in/product/evm-enclaw-9027-gaming-keyboard-and-mouse-combo-white/
Keyboard,EVM EnHawk 7B23 Gaming Keyboard and Mouse Combo (White) (EVM-WDKM-315),1390.0,2499.0,In Stock,https://www.pcstudio.in/product/evm-enhawk-7b23-gaming-keyboard-and-mouse-combo-white/
Keyboard,EVM Enkey WiFi Keyboard and Mouse Combo (WLKM-3W042),1050.0,1399.0,In Stock,https://www.pcstudio.in/product/evm-enkey-wifi-keyboard-and-mouse-combo/
Keyboard,EVM WLKM 036 WiFi Keyboard and Mouse Combo (WLKM-036),1050.0,1499.0,In Stock,https://www.pcstudio.in/product/evm-wlkm-036-wifi-keyboard-and-mouse-combo/
Keyboard,EVM WLKM 045 Wireless Keyboard and Mouse Combo (EVM-WLKM-045),1050.0,1999.0,In Stock,https://www.pcstudio.in/product/evm-wlkm-045-wireless-keyboard-and-mouse-combo/
Keyboard,Gamdias Aura GK2 60% Tactile Red Switches Mechanical Gaming Keyboard (White- Black),2190.0,9999.0,In Stock,https://www.pcstudio.in/product/gamdias-aura-gk2-60-tactile-red-switches-mechanical-gaming-keyboard-white-black/
Keyboard,Gamdias Hermes Gkb1050 Mechanical Gaming Keyboard Blue Switches With Rgb Backlight (Gkb1050),5500.0,,In Stock,https://www.pcstudio.in/product/gamdias-hermes-gkb1050-mechanical-gaming-keyboard-blue-switches-with-rgb-backlight/
Keyboard,Glorious Modular Mechanical Keyboard 2 Fox Switches GMMK2 65% Rgb (Black) (GLO-GMMK2-65-FOX-B),14400.0,18000.0,In Stock,https://www.pcstudio.in/product/glorious-modular-mechanical-keyboard-2-fox-switches-gmmk2-65-rgb/
Keyboard,Glorious Modular Mechanical Keyboard 2 Fox Switches GMMK2 65% Rgb (White) (GLO-GMMK2-65-FOX-W),14900.0,18000.0,In Stock,https://www.pcstudio.in/product/glorious-modular-mechanical-keyboard-2-fox-switches-gmmk2-65-rgb-white/
Keyboard,Glorious Modular Mechanical Keyboard 2 Fox Switches GMMK2 96% Full Size (Black) (GLO-GMMK2-96-FOX-B),12399.0,18000.0,In Stock,https://www.pcstudio.in/product/glorious-modular-mechanical-keyboard-2-fox-switches-gmmk2-96-full-size-black/
Keyboard,Glorious Modular Mechanical Keyboard 2 Fox Switches GMMK2 96% Full Size (White) (GLO-GMMK2-96-FOX-W),14399.0,18000.0,In Stock,https://www.pcstudio.in/product/glorious-modular-mechanical-keyboard-2-fox-switches-gmmk2-96-full-size-white/
Keyboard,HP K100 Wired Keyboard (7J4G1AA),600.0,1299.0,In Stock,https://www.pcstudio.in/product/hp-k100-wired-keyboard/
Keyboard,HP KM200 Wireless Keyboard And Mouse Combo (7J4G8AA),1200.0,1999.0,In Stock,https://www.pcstudio.in/product/hp-km200-wireless-keyboard-and-mouse-combo/
Keyboard,Hyperx Alloy Elite Rgb Cherry Mx Blue Switches,13200.0,14800.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-elite-rgb-cherry-mx-blue-switches/
Keyboard,Hyperx Alloy Fps Pro Cherry Mx Blue Switches,7400.0,8500.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-fps-pro-cherry-mx-blue-switches/
Keyboard,HyperX Alloy FPS RGB Kailh Switches,10400.0,,In Stock,https://www.pcstudio.in/product/hyperx-alloy-fps-rgb-kailh-switches/
Keyboard,HyperX Alloy Origins 60 Mechanical Gaming Keyboard Red Linear Switches (4P5N4AA-ABA),8500.0,11687.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-origins-60-mechanical-gaming-keyboard-red-linear-switches/
Keyboard,HyperX Alloy Origins 65 Mechanical Gaming Keyboard - Aqua Tactile Switches (56R64AA-ABA),8990.0,11687.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-origins-65-mechanical-gaming-keyboard-aqua-tactile-switches/
Keyboard,HyperX Alloy Origins 65 Mechanical Gaming Keyboard Red Linear Switches (4P5D6AA-ABA),8900.0,11687.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-origins-65-mechanical-gaming-keyboard-red-linear-switches/
Keyboard,HyperX Alloy Origins Core Mechanical Gaming Keyboard With Aqua Tactile Switches(4P5P1AA-ABA),6450.0,12397.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-origins-core-mechanical-gaming-keyboard-with-aqua-tactile-switches4p5p1aa-aba/
Keyboard,HyperX Alloy Origins Core Pbt Tenkeyless Mechanical Gaming Keyboard Blue Clicky Switches (639N8AA-ABA),8990.0,12897.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-origins-core-pbt-tenkeyless-mechanical-gaming-keyboard-blue-clicky-switches/
Keyboard,HyperX Alloy Origins Core Red Linear Switches Keyboard (4P5P3AA-ABA),8950.0,12397.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-origins-core-red-linear-switches-keyboard/
Keyboard,HyperX Alloy Origins Mechanical Gaming Keyboard Red Linear Switches (4P4F6AA-ABA),10500.0,13627.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-origins-mechanical-gaming-keyboard-red-linear-switches/
Keyboard,Ant Esports KM500W Gaming Keyboard And Mouse Combo (KM500W),1350.0,2000.0,In Stock,https://www.pcstudio.in/product/ant-esports-km500w-gaming-keyboard-and-mouse-combo/
Keyboard,Ant Esports Mk1000 Multicolour Led Backlite Wired Tkl Mechanical Keyboard,1650.0,4999.0,In Stock,https://www.pcstudio.in/product/ant-esports-mk1000-multicolour-led-backlite-wired-tkl-mechanical-keyboard-2/
Keyboard,Ant Esports MK1300 Mini Mechanical Gaming Keyboard Outemu Red Switches (MK-1300-MINI-RED),1780.0,3999.0,In Stock,https://www.pcstudio.in/product/ant-esports-mk1300-mini-mechanical-gaming-keyboard-outemu-red-switches/
Keyboard,Ant Esports MK1900 RGB Gaming Keyboard (MK1900-RGB),2550.0,6999.0,In Stock,https://www.pcstudio.in/product/ant-esports-mk1900-rgb-gaming-keyboard/
Keyboard,Ant Esports MK3200 V2 Mechanical Gaming Keyboard Outemu Red Switches (MK3200-V2),1620.0,5999.0,In Stock,https://www.pcstudio.in/product/ant-esports-mk3200-v2-mechanical-gaming-keyboard-outemu-red-switches/
Keyboard,Ant Esports MK3500 Mechanical Gaming Keyboard with Red Switches,1470.0,3999.0,In Stock,https://www.pcstudio.in/product/ant-esports-mk3500-mechanical-gaming-keyboard-with-red-switches/
Keyboard,Ant Esports MK4100 RGB White Keyboard with Brown Switches,2210.0,6999.0,In Stock,https://www.pcstudio.in/product/ant-esports-mk4100-rgb-white-keyboard-with-brown-switches/
Keyboard,Ant Esports MK720 Pro V2 TKL RGB Wireless Keyboard (MK720-PRO-V2-BLACK),1250.0,2999.0,In Stock,https://www.pcstudio.in/product/ant-esports-mk720-pro-v2-tkl-rgb-wireless-keyboard/
Keyboard,Ant Esports MK720 Pro V2 TKL White RGB Wireless Keyboard (MK720-PRO-V2-WHITE),1250.0,2999.0,In Stock,https://www.pcstudio.in/product/ant-esports-mk720-pro-v2-tkl-white-rgb-wireless-keyboard/
Keyboard,Ant Esports Thunder 10 Keyboard & Mouse Combo,1650.0,4499.0,In Stock,https://www.pcstudio.in/product/ant-esports-thunder-10-keyboard-mouse-combo/
Keyboard,Ant Esports Thunder 20 Wired Mechanical Gaming Keyboard and Mouse Combo (Brown Switch) - Black,1750.0,4799.0,In Stock,https://www.pcstudio.in/product/ant-esports-thunder-20-wired-mechanical-gaming-keyboard-and-mouse-combo-brown-switch-black/
Keyboard,Ant Esports Thunder 20 Wired Mechanical Gaming Keyboard and Mouse Combo (Red Switch) - Black,1750.0,4799.0,In Stock,https://www.pcstudio.in/product/ant-esports-thunder-20-wired-mechanical-gaming-keyboard-and-mouse-combo-red-switch-black/
Keyboard,Ant Esports Thunder 30 Gaming Keyboard And Mouse Combo (Thunder 30),1800.0,4999.0,In Stock,https://www.pcstudio.in/product/ant-esports-thunder-30-gaming-keyboard-and-mouse-combo/
Keyboard,Ant Esports WKM33 Wireless Keyboard and Mouse Combo (Apple Green) (WKM33-APPLE-GREEN),1585.0,3999.0,In Stock,https://www.pcstudio.in/product/ant-esports-wkm33-wireless-keyboard-and-mouse-combo-apple-green/
Keyboard,Ant Esports WKM33 Wireless Keyboard and Mouse Combo (Cherry Red) (WKM33-CHERRY-RED),1585.0,3999.0,In Stock,https://www.pcstudio.in/product/ant-esports-wkm33-wireless-keyboard-and-mouse-combo-cherry-red/
Keyboard,Ant Esports WKM44 Wireless Keyboard and Mouse Combo (Blue) (WKM44-BLUE),1650.0,4299.0,In Stock,https://www.pcstudio.in/product/ant-esports-wkm44-wireless-keyboard-and-mouse-combo-blue/
Keyboard,Ant Esports WKM44 Wireless Keyboard and Mouse Combo (Brown) (WKM44-BROWN),1650.0,4299.0,In Stock,https://www.pcstudio.in/product/ant-esports-wkm44-wireless-keyboard-and-mouse-combo-brown/
Keyboard,Corsair K60 Pro Mechanical Gaming Keyboard - Red Led (Ch-910D029-Na),7550.0,8500.0,In Stock,https://www.pcstudio.in/product/corsair-k60-pro-mechanical-gaming-keyboard-red-led/
Keyboard,Corsair K60 Rgb Pro Mechanical Gaming Keyboard (Ch-910D019-Na),8300.0,,In Stock,https://www.pcstudio.in/product/corsair-k60-rgb-pro-mechanical-gaming-keyboard/
Keyboard,Cosmic Byte Cb Gk 16 Firefly RgbB TenKeyless Keyboard With Outemu Blue Switch (CB-GK-16),2290.0,4999.0,In Stock,https://www.pcstudio.in/product/cosmic-byte-cb-gk-16-firefly-rgbb-tenkeyless-keyboard-with-outemu-blue-switch/
Keyboard,Cosmic Byte Pandora Tkl Mechanical Keyboard With Outemu Blue Switches And Rainbow Led (CB-GK-25),1590.0,2999.0,In Stock,https://www.pcstudio.in/product/cosmic-byte-pandora-tkl-mechanical-keyboard-with-outemu-blue-switches-and-rainbow-led/
Keyboard,Cosmic Byte Pandora Tkl Mechanical Outemu Red Switches Keyboard (CB-GK-26),1590.0,2999.0,In Stock,https://www.pcstudio.in/product/cosmic-byte-pandora-tkl-mechanical-outemu-red-switches-keyboard/
Keyboard,Cosmic Byte Vanth With Outemu Red Switches And Rainbow Led Mechanical Keyboard (CB-GK-28),1790.0,3299.0,In Stock,https://www.pcstudio.in/product/cosmic-byte-vanth-with-outemu-red-switches-and-rainbow-led-mechanical-keyboard-cb-gk-28/
Keyboard,Dell KB216 Multimedia Wired Keyboard (KB216),630.0,700.0,In Stock,https://www.pcstudio.in/product/dell-kb216-multimedia-wired-keyboard/
Keyboard,Dell KM5221W Pro Wireless Keyboard and Mouse (KM5221W),2500.0,3499.0,In Stock,https://www.pcstudio.in/product/dell-km5221w-pro-wireless-keyboard-and-mouse/
Keyboard,Dell Wireless Keyboard And Mouse Combo International English (Km3322W),1900.0,2499.0,In Stock,https://www.pcstudio.in/product/dell-wireless-keyboard-and-mouse-combo-international-english/
Keyboard,EVM EnClaw 9027 Gaming Keyboard and Mouse Combo (Black) (WDKM-612-BLACK-GREY),1550.0,2999.0,In Stock,https://www.pcstudio.in/product/evm-enclaw-9027-gaming-keyboard-and-mouse-combo-black/
Keyboard,EVM EnClaw 9027 Gaming Keyboard and Mouse Combo (White) (WDKM-612-SILVER-WHITE),1550.0,2999.0,In Stock,https://www.pcstudio.in/product/evm-enclaw-9027-gaming-keyboard-and-mouse-combo-white/
Keyboard,EVM EnHawk 7B23 Gaming Keyboard and Mouse Combo (White) (EVM-WDKM-315),1390.0,2499.0,In Stock,https://www.pcstudio.in/product/evm-enhawk-7b23-gaming-keyboard-and-mouse-combo-white/
Keyboard,EVM Enkey WiFi Keyboard and Mouse Combo (WLKM-3W042),1050.0,1399.0,In Stock,https://www.pcstudio.in/product/evm-enkey-wifi-keyboard-and-mouse-combo/
Keyboard,EVM WLKM 036 WiFi Keyboard and Mouse Combo (WLKM-036),1050.0,1499.0,In Stock,https://www.pcstudio.in/product/evm-wlkm-036-wifi-keyboard-and-mouse-combo/
Keyboard,EVM WLKM 045 Wireless Keyboard and Mouse Combo (EVM-WLKM-045),1050.0,1999.0,In Stock,https://www.pcstudio.in/product/evm-wlkm-045-wireless-keyboard-and-mouse-combo/
Keyboard,Gamdias Aura GK2 60% Tactile Red Switches Mechanical Gaming Keyboard (White- Black),2190.0,9999.0,In Stock,https://www.pcstudio.in/product/gamdias-aura-gk2-60-tactile-red-switches-mechanical-gaming-keyboard-white-black/
Keyboard,Gamdias Hermes Gkb1050 Mechanical Gaming Keyboard Blue Switches With Rgb Backlight (Gkb1050),5500.0,,In Stock,https://www.pcstudio.in/product/gamdias-hermes-gkb1050-mechanical-gaming-keyboard-blue-switches-with-rgb-backlight/
Keyboard,Glorious Modular Mechanical Keyboard 2 Fox Switches GMMK2 65% Rgb (Black) (GLO-GMMK2-65-FOX-B),14400.0,18000.0,In Stock,https://www.pcstudio.in/product/glorious-modular-mechanical-keyboard-2-fox-switches-gmmk2-65-rgb/
Keyboard,Glorious Modular Mechanical Keyboard 2 Fox Switches GMMK2 65% Rgb (White) (GLO-GMMK2-65-FOX-W),14900.0,18000.0,In Stock,https://www.pcstudio.in/product/glorious-modular-mechanical-keyboard-2-fox-switches-gmmk2-65-rgb-white/
Keyboard,Glorious Modular Mechanical Keyboard 2 Fox Switches GMMK2 96% Full Size (Black) (GLO-GMMK2-96-FOX-B),12399.0,18000.0,In Stock,https://www.pcstudio.in/product/glorious-modular-mechanical-keyboard-2-fox-switches-gmmk2-96-full-size-black/
Keyboard,Glorious Modular Mechanical Keyboard 2 Fox Switches GMMK2 96% Full Size (White) (GLO-GMMK2-96-FOX-W),14399.0,18000.0,In Stock,https://www.pcstudio.in/product/glorious-modular-mechanical-keyboard-2-fox-switches-gmmk2-96-full-size-white/
Keyboard,HP K100 Wired Keyboard (7J4G1AA),600.0,1299.0,In Stock,https://www.pcstudio.in/product/hp-k100-wired-keyboard/
Keyboard,HP KM200 Wireless Keyboard And Mouse Combo (7J4G8AA),1200.0,1999.0,In Stock,https://www.pcstudio.in/product/hp-km200-wireless-keyboard-and-mouse-combo/
Keyboard,Hyperx Alloy Elite Rgb Cherry Mx Blue Switches,13200.0,14800.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-elite-rgb-cherry-mx-blue-switches/
Keyboard,Hyperx Alloy Fps Pro Cherry Mx Blue Switches,7400.0,8500.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-fps-pro-cherry-mx-blue-switches/
Keyboard,HyperX Alloy FPS RGB Kailh Switches,10400.0,,In Stock,https://www.pcstudio.in/product/hyperx-alloy-fps-rgb-kailh-switches/
Keyboard,HyperX Alloy Origins 60 Mechanical Gaming Keyboard Red Linear Switches (4P5N4AA-ABA),8500.0,11687.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-origins-60-mechanical-gaming-keyboard-red-linear-switches/
Keyboard,HyperX Alloy Origins 65 Mechanical Gaming Keyboard - Aqua Tactile Switches (56R64AA-ABA),8990.0,11687.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-origins-65-mechanical-gaming-keyboard-aqua-tactile-switches/
Keyboard,HyperX Alloy Origins 65 Mechanical Gaming Keyboard Red Linear Switches (4P5D6AA-ABA),8900.0,11687.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-origins-65-mechanical-gaming-keyboard-red-linear-switches/
Keyboard,HyperX Alloy Origins Core Mechanical Gaming Keyboard With Aqua Tactile Switches(4P5P1AA-ABA),6450.0,12397.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-origins-core-mechanical-gaming-keyboard-with-aqua-tactile-switches4p5p1aa-aba/
Keyboard,HyperX Alloy Origins Core Pbt Tenkeyless Mechanical Gaming Keyboard Blue Clicky Switches (639N8AA-ABA),8990.0,12897.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-origins-core-pbt-tenkeyless-mechanical-gaming-keyboard-blue-clicky-switches/
Keyboard,HyperX Alloy Origins Core Red Linear Switches Keyboard (4P5P3AA-ABA),8950.0,12397.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-origins-core-red-linear-switches-keyboard/
Keyboard,HyperX Alloy Origins Mechanical Gaming Keyboard Red Linear Switches (4P4F6AA-ABA),10500.0,13627.0,In Stock,https://www.pcstudio.in/product/hyperx-alloy-origins-mechanical-gaming-keyboard-red-linear-switches/
Keyboard,Logitech G Pro Gaming Keyboard Gx Blue Clicky Switches (920-009396),8500.0,10995.0,In Stock,https://www.pcstudio.in/product/logitech-g-pro-gaming-keyboard-gx-blue-clicky-switches/
Keyboard,Logitech G213 Prodigy Keyboard,4020.0,4995.0,In Stock,https://www.pcstudio.in/product/logitech-g213-prodigy-keyboard/
Keyboard,Logitech G413 SE Mechanical Gaming Keyboard With LED Backlight ( 920-010859),5660.0,6995.0,In Stock,https://www.pcstudio.in/product/logitech-g413-se-mechanical-gaming-keyboard-with-led-backlight/
Keyboard,Logitech G413 Tkl Se Mechanical Gaming Keyboard With Led Backlight (920-010860),5400.0,5995.0,In Stock,https://www.pcstudio.in/product/logitech-g413-tkl-se-mechanical-gaming-keyboard-with-led-backlight-920-010860/
Keyboard,Logitech G512 Cliky Rgb Mechanical Keyboard-Gx Blue Switch (920-008949),8150.0,10495.0,In Stock,https://www.pcstudio.in/product/logitech-g512-cliky-rgb-mechanical-keyboard-gx-blue-switch/
Keyboard,Logitech G512 Lightsync Gx Brown Tactile Rgb Mechanical Gaming Keyboard (920-009354),8040.0,10495.0,In Stock,https://www.pcstudio.in/product/logitech-g512-lightsync-gx-brown-tactile-rgb-mechanical-gaming-keyboard/
Keyboard,Logitech G515 Lightspeed TKL Wireless Gaming Keyboard Black (920-012580),9600.0,14195.0,In Stock,https://www.pcstudio.in/product/logitech-g515-lightspeed-tkl-wireless-gaming-keyboard-black/
Keyboard,Logitech G515 Lightspeed TKL Wireless Gaming Keyboard White (920-012581),9600.0,14195.0,In Stock,https://www.pcstudio.in/product/logitech-g515-lightspeed-tkl-wireless-gaming-keyboard-white/
Keyboard,Logitech G515 TKL Wired Gaming Keyboard (920-012912),7650.0,9595.0,In Stock,https://www.pcstudio.in/product/logitech-g515-tkl-wired-gaming-keyboard/
Keyboard,Logitech G915 X Lightspeed TKL Wireless Gaming Keyboard,17300.0,23995.0,In Stock,https://www.pcstudio.in/product/logitech-g915-x-lightspeed-tkl-wireless-gaming-keyboard/
Keyboard,Logitech G915 X Lightspeed Wireless Gaming Keyboard Black,18400.0,24995.0,In Stock,https://www.pcstudio.in/product/logitech-g915-x-lightspeed-wireless-gaming-keyboard-black/
Keyboard,Logitech G915 X Wired Gaming Keyboard (920-012944),14175.0,17995.0,In Stock,https://www.pcstudio.in/product/logitech-g915-x-wired-gaming-keyboard/
Keyboard,Logitech K120 Wired Keyboard (920-002582),730.0,800.0,In Stock,https://www.pcstudio.in/product/logitech-k120-wired-keyboard/
Keyboard,Logitech K580 Slim Wireless Keyboard (Graphite) (920-009210),4250.0,4500.0,In Stock,https://www.pcstudio.in/product/logitech-k580-slim-wireless-keyboard-graphite/
Keyboard,Logitech MK120 Keyboard And Mouse Combo (MK120),1050.0,1500.0,In Stock,https://www.pcstudio.in/product/logitech-mk120-keyboard-and-mouse-combo/
Keyboard,Logitech MK200 Wired Keyboard & Mouse Combo (920-002693),1350.0,1600.0,In Stock,https://www.pcstudio.in/product/logitech-mk200-wired-keyboard-mouse-combo/
Keyboard,Logitech MK220 Wireless Keyboard and Mouse Combo (MK220),1500.0,1700.0,In Stock,https://www.pcstudio.in/product/logitech-mk220-wireless-keyboard-and-mouse-combo/
Keyboard,Logitech MK235 Wireless Keyboard & Mouse Combo (920-007939),1650.0,2095.0,In Stock,https://www.pcstudio.in/product/logitech-mk235-wireless-keyboard-mouse-combo/
Keyboard,Logitech Mk240 Nano Wireless Keyboard And Mouse Combo (Yellow) (920-008202),1750.0,1975.0,In Stock,https://www.pcstudio.in/product/logitech-mk240-nano-wireless-keyboard-and-mouse-combo-yellow/
Keyboard,Logitech MK240 Wireless Mouse And Keyboard Combo (White-Red) (920-008201),1700.0,2095.0,In Stock,https://www.pcstudio.in/product/logitech-mk240-wireless-mouse-and-keyboard-combo-white-red/
Keyboard,Logitech MK275 Wireless Keyboard & Mouse Combo (MK275),1900.0,2000.0,In Stock,https://www.pcstudio.in/product/logitech-mk275-wireless-keyboard-mouse-combo/
Keyboard,Logitech MK295 Silent Wireless Keyboard And Mouse Combo (920-009814),2650.0,2995.0,In Stock,https://www.pcstudio.in/product/logitech-mk295-silent-wireless-keyboard-and-mouse-combo/
Keyboard,Logitech MK345 Wireless Keyboard and Mouse Combo (920-006491),2650.0,3200.0,In Stock,https://www.pcstudio.in/product/logitech-mk345-wireless-keyboard-and-mouse-combo/
Keyboard,Logitech MK470 Slim Wireless Keyboard And Mouse Combo (Graphite) (920-009182),4650.0,6000.0,In Stock,https://www.pcstudio.in/product/logitech-mk470-slim-wireless-keyboard-and-mouse-combo-graphite/
Keyboard,Logitech MK850 Performance Wireless Keyboard And Mouse Combo (920-008233),9500.0,9950.0,In Stock,https://www.pcstudio.in/product/logitech-mk850-performance-wireless-keyboard-and-mouse-combo/
Keyboard,Logitech PEBBLE 2 Tonal Graphite Keyboard and Mouse Combo,4549.0,5995.0,In Stock,https://www.pcstudio.in/product/logitech-pebble-2-tonal-graphite-keyboard-and-mouse-combo/
Keyboard,Logitech Signature Slim K950 Wireless Graphite Keyboard,8900.0,10290.0,In Stock,https://www.pcstudio.in/product/logitech-signature-slim-k950-wireless-graphite-keyboard/
Keyboard,Mad Catz S.T.R.I.K.E. 2 Rgb Gaming Keyboard (Ks13Mrusbl000-0),3799.0,4999.0,In Stock,https://www.pcstudio.in/product/mad-catz-strike-2-rgb-gaming-keyboard/
Keyboard,Mad Catz The Authentic S.T.R.I.K.E. 13 Gaming Keyboard (Ks13Mrusbl001-0-1),7699.0,8399.0,In Stock,https://www.pcstudio.in/product/mad-catz-the-authentic-strike-13-gaming-keyboard/
Keyboard,Razer BlackWidow V3 Mechanical Gaming Keyboard Green Switches (Quartz Pink) (RZ03-03541800-R3M1),8750.0,16999.0,In Stock,https://www.pcstudio.in/product/razer-blackwidow-v3-mechanical-gaming-keyboard-green-switches-quartz-pink/
Keyboard,Razer BlackWidow V3 Tenkeyless Mechanical Gaming Keyboard Yellow Switches (RZ03-03491800-R3M1),6300.0,11999.0,In Stock,https://www.pcstudio.in/product/razer-blackwidow-v3-tenkeyless-mechanical-gaming-keyboard-yellow-switches/
Keyboard,Razer BlackWidow V4 Mechanical Gaming Keyboard With Green Switches (RZ03-04690100-R3M1),15200.0,21999.0,In Stock,https://www.pcstudio.in/product/razer-blackwidow-v4-mechanical-gaming-keyboard-with-green-switches/
Keyboard,Razer BlackWidow V4 Mechanical Gaming Keyboard With Yellow Switches (RZ03-04691800-R3M1),14500.0,21999.0,In Stock,https://www.pcstudio.in/product/razer-blackwidow-v4-mechanical-gaming-keyboard-with-yellow-switches/
Keyboard,Razer BlackWidow V4 X Fortnite Edition Gaming Keyboard with Yellow Switches (RZ03-04703600-R3M1),15900.0,29999.0,In Stock,https://www.pcstudio.in/product/razer-blackwidow-v4-x-fortnite-edition-gaming-keyboard-with-yellow-switches/
Keyboard,Razer BlackWidow V4 X Mechanical Gaming Keyboard Yellow Switches (RZ03-04701800-R3M1),11590.0,17999.0,In Stock,https://www.pcstudio.in/product/razer-blackwidow-v4-x-mechanical-gaming-keyboard-yellow-switches/
Keyboard,Razer DeathStalker V2 Pro Tenkeyless Wireless Gaming Keyboard (RZ03-04370100-R3M1),18700.0,49999.0,In Stock,https://www.pcstudio.in/product/razer-deathstalker-v2-pro-tenkeyless-wireless-gaming-keyboard/
Keyboard,Razer DeathStalker V2 Pro Tenkeyless Wireless Gaming Keyboard Low Profile Linear Optical Red Switches (White) (RZ03-04373500-R3M1),17500.0,34499.0,In Stock,https://www.pcstudio.in/product/razer-deathstalker-v2-pro-tenkeyless-wireless-gaming-keyboard-low-profile-linear-optical-red-switches-white/
Keyboard,Razer DeathStalker V2 Pro Wireless Gaming Keyboard (RZ03-04360100-R3M1),20200.0,39999.0,In Stock,https://www.pcstudio.in/product/razer-deathstalker-v2-pro-wireless-gaming-keyboard/
Keyboard,Razer DeathStalker V2 Pro Wireless Gaming Keyboard Clicky Optical Purple Switches Black (RZ03-04361800-R3M1),16200.0,37999.0,In Stock,https://www.pcstudio.in/product/razer-deathstalker-v2-pro-wireless-gaming-keyboard-clicky-optical-purple-switches-2/
Keyboard,Razer DeathStalker V2 Pro Wireless Gaming Keyboard Low-Profile Clicky Optical Purple Switches  (White) (RZ03-04363500-R3M1),18500.0,30799.0,In Stock,https://www.pcstudio.in/product/razer-deathstalker-v2-pro-wireless-gaming-keyboard-white/
